road,id,model_type,condition,name,lat,lon,length
N2,1003886,link,,Bridge end,25.1298327,92.1196382,169.99999999995907
N2,1003887,bridge,A,Chuna Hati Bridge,25.1313478931506,92.1201892168949,22.0
N2,1003888,link,,Bridge start,25.131666,92.1203049,26.999999999986812
N2,1003889,link,,Bridge end,25.1318327,92.1204438,14.000000000010004
N2,1003890,link,,Tamabil 13 km,25.1319438,92.1205549,764.4999999999982
N2,1003891,bridge,A,Ching Gil Bridge,25.1380087150862,92.1200254556034,79.0
N2,1003892,link,,Bridge start,25.138340625862067,92.11999648103448,80.00000000004093
N2,1003893,link,,Bridge end,25.1389441,92.1199438,31.999999999982265
N2,1003894,link,,Jaflong 16 km,25.1391386,92.1198049,130.74999999997772
N2,1003895,bridge,A,Mukterpur Bridge,25.1403573876923,92.1197852261538,14.5
N2,1003896,link,,Bridge start,25.1408608,92.1197771,19.000000000005457
N2,1003897,link,,Bridge end,25.1410274,92.1197771,795.9999999999923
N2,1003898,link,,Tamabil 11 km,25.1367219,92.1175827,530.2500000000236
N2,1003899,bridge,A,Bilay More Bridge,25.1489450385852,92.1131659401929,63.5
N2,1003900,link,,Bridge start,25.15025,92.1126944,64.99999999999773
N2,1003901,link,,Bridge end,25.150493612433863,92.1121021089947,312.9999999999882
N2,1003902,link,,Jaflong 14 km,25.1516667,92.10925,21.250000000009095
N2,1003903,bridge,A,RANG PANI STEEL BEAM AND RCC SLAB,25.1519097416666,92.1089375,47.5
N2,1003904,link,,Bridge start,25.15225,92.1085,47.000000000025466
N2,1003905,link,,Bridge end,25.1526389,92.1083611,90.49999999996317
N2,1003906,bridge,A,Rang Pasi Bridge,25.153291990625,92.10774235,17.0
N2,1003907,link,,Bridge start,25.1536944,92.1073611,18.000000000029104
N2,1003908,link,,Bridge end,25.1538056,92.1071944,104.19999999999163
N2,1003909,bridge,B,RANG PASI,25.1543902117647,92.1061712636363,37.6
N2,1003910,link,,Bridge start,25.1546944,92.1056389,40.99999999999682
N2,1003911,link,,Bridge end,25.1549444,92.1054444,448.99999999995543
N2,1003912,link,,Tamabil 9 km,25.1575833,92.1020278,141.50000000000773
N2,1003913,bridge,A,Bangla Bazar Bridge,25.1585738257142,92.1006246171428,81.0
N2,1003914,link,,Bridge start,25.1589167,92.1001389,81.99999999999363
N2,1003915,link,,Bridge end,25.1594167,92.099583,588.6500000000296
N2,1003916,bridge,A,ASUM BAZAR,25.1640035167173,92.0963799218845,36.7
N2,1003917,link,,Jaflong 12 km,25.1643889,92.0961108,19.000000000005457
N2,1003918,link,,Bridge start,25.1645556,92.0960274,38.99999999998727
N2,1003919,link,,Bridge end,25.1648611,92.095833,951.9999999999982
N2,1003920,link,,Tamabil 7 km,25.1712216,92.0903052,1000.0
N2,1003921,link,,Jaflong 10 km,25.1736938,92.0815271,1000.0
N2,1003922,link,,Km post broken,25.1761104,92.0723327,1000.0
N2,1003923,link,,Jaflong 8 km,25.1801104,92.0637778,797.2500000000196
N2,1003924,bridge,A,Noljuri Bridge,25.1774750914317,92.0565114738444,39.5
N2,1003925,link,,Bridge start,25.1772493,92.0558889,40.99999999999682
N2,1003926,link,,Bridge end,25.1770549,92.0555,72.00000000000273
N2,1003927,link,,Tamabil 3 km,25.1767493,92.0549722,1.7500000000154614
N2,1003928,bridge,A,NOLJURI,25.1766924977528,92.0548542224719,24.5
N2,1003929,link,,Bridge start,25.1763882,92.0542222,28.999999999996362
N2,1003930,link,,Bridge end,25.1762493,92.0539722,882.000000000005
N2,1003931,link,,Jaflong 6 km,25.1777216,92.0455552,895.2499999999759
N2,1003932,bridge,A,.,25.1805371036,92.0373825433,3.5
N2,1003933,link,,Km post missing,25.1808604,92.0364441,325.2499999999827
N2,1003934,bridge,A,.,25.1800310711304,92.0341771369565,3.5
N2,1003935,bridge,A,.,25.1798028154782,92.0335532021739,2.0
N2,1003936,bridge,A,.,25.1784840050434,92.0299482456521,6.5
N2,1003937,link,,Jaflong 4 km,25.1779438,92.0284716,13.500000000021828
N2,1003938,bridge,A,.,25.1779677792968,92.0283203398437,7.0
N2,1003939,link,,Box culvert,25.1783049,92.0261938,339.2499999999927
N2,1003940,bridge,A,.,25.1756381878378,92.0272605002252,3.5
N2,1003941,link,,Box culvert,25.1748327,92.0275827,214.4999999999868
N2,1003942,bridge,A,.,25.1738720003125,92.0243239025,5.0
N2,1003943,link,,Jaflong 3 km,25.173416,92.0227771,326.9999999999982
N2,1003944,bridge,A,.,25.1719930100278,92.0200653771587,40.0
N2,1003945,link,,Box culvert,25.1719438,92.0199716,150.0000000000341
N2,1003946,link,,Box culvert,25.1710827,92.0188049,7.499999999993179
N2,1003947,bridge,A,.,25.1710493298701,92.0187264584415,5.0
N2,1003948,link,,Km post broken,25.1700549,92.0163889,294.00000000003956
N2,1003949,link,,Box culvert,25.1679438,92.0179993,324.99999999998863
N2,1003950,link,,Box culvert,25.1651389,92.0182771,380.9999999999718
N2,1003951,link,,Jaflong 1  km,25.1628889,92.0171104,84.00000000000318
N2,1003952,link,,Bridge start,25.1613333,92.0172771,38.000000000010914
N2,1003953,link,,Bridge end,25.1609722,92.0173327,199.99999999998863
N2,1003954,link,,Box culvert,25.15975,92.0174716,256.00000000002865
N2,1003955,sourcesink,,SoSi27,25.1570556,92.0176382,1.0
N204,1003956,sourcesink,,SoSi11,24.1479163,91.3466108,1.0
N204,1003957,intersection,,,24.1479163,91.3466108,20.0
N204,1003958,link,,Road start from N2 at Jagannathganj.,24.1479163,91.3466108,544.0
N204,1003959,bridge,C,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,4.0
N204,1003960,link,,Box culvert,24.1483608,91.3513889,81.99999999999996
N204,1003961,link,,Hobiganj 31 km,24.1475552,91.3513611,156.00000000000003
N204,1003962,bridge,A,Telaria Chara Bridge,24.1460274,91.3513056,40.0
N204,1003963,link,,Bridge start,24.1460274,91.3513056,21.999999999999908
N204,1003964,link,,Bridge end,24.1457219,91.3513056,177.075
N204,1003965,bridge,C,UTTOR SUMA BRIDGE,24.1440821457446,91.351173349468,3.85
N204,1003966,link,,Box culvert,24.1439997,91.3511667,447.7
N204,1003967,bridge,C,NOYAHADI CULVERT,24.1399384199152,91.3513269466101,12.6
N204,1003968,link,,Box culvert,24.1397774,91.3513333,121.99999999999989
N204,1003969,link,,Km post missing,24.1386663,91.3514444,175.2500000000001
N204,1003970,bridge,B,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,9.5
N204,1003971,link,,Box culvert,24.1369163,91.3516111,438.5000000000001
N204,1003972,bridge,B,SURMA CULVERT,24.133010247826,91.3519830913043,3.0
N204,1003973,link,,Hobiganj 30 km,24.1328327,91.352,40.000000000000036
N204,1003974,link,,Box culvert,24.1324993,91.3520556,529.2499999999998
N204,1003975,bridge,A,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,1.5
N204,1003976,link,,Km post missing,24.1310549,91.3608056,571.9999999999997
N204,1003977,link,,Rail road crossing,24.1305271,91.3663611,428.0000000000004
N204,1003978,link,,Km post missing,24.1293327,91.3712771,1000.0
N204,1003979,link,,Km post missing,24.129416,91.3809993,1000.0
N204,1003980,link,,Km post missing,24.1296938,91.3894163,854.9999999999995
N204,1003981,link,,Hobiganj 27 km,24.1272493,91.3971386,1000.0
N204,1003982,link,,Km post missing,24.1252216,91.4061944,310.99999999999994
N204,1003983,link,,Box culvert,24.125166,91.4091944,289.2500000000009
N204,1003984,bridge,B,20 NOVEMBER AMTOLI,24.1243226673913,91.4118574967391,9.5
N204,1003985,link,,Bridge start,24.1241104,91.4125278,16.000000000000014
N204,1003986,link,,Bridge end,24.1241104,91.4126944,304.9999999999997
N204,1003987,link,,Km post missing,24.1235271,91.4156111,1000.0
N204,1003988,link,,Km post missing,24.1265271,91.4244716,602.7000000000005
N204,1003989,bridge,C,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,4.6
N204,1003990,link,,Box culvert,24.1285549,91.4302771,111.29999999999995
N204,1003991,bridge,B,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,1.4
N204,1003992,link,,Km post missing,24.1283604,91.4334997,168.00000000000102
N204,1003993,link,,Box culvert,24.1281382,91.435083,388.9999999999993
N204,1003994,link,,Box culvert,24.1271382,91.4384719,386.5999999999996
N204,1003995,bridge,A,SATH SARI,24.1269881471783,91.4423497656884,24.8
N204,1003996,link,,Km post missing,24.1269716,91.4427774,15.000000000000568
N204,1003997,link,,Box culvert,24.1269438,91.4428886,339.599999999999
N204,1003998,bridge,A,CHAKLA PUNGI,24.1274120811235,91.4458047247191,2.8
N204,1003999,link,,Box Culvert,24.1275549,91.4466941,539.9999999999991
N204,1004000,link,,Km post missing,24.1272493,91.4514444,31.000000000000583
N204,1004001,bridge,A,CHANTRI CHARA CULVERTR,24.1273411472222,91.4517330222222,6.0
N204,1004002,link,,Box culvert,24.1274438,91.4520556,137.9999999999999
N204,1004003,link,,Box Culvert,24.1274716,91.4523333,139.9999999999988
N204,1004004,link,,Information missing,24.1281104,91.4545556,1000.0
N204,1004005,link,,Km post missing,24.1281938,91.4633889,56.17499999999964
N204,1004006,bridge,A,CHANDRI CULVERT,24.1279958833333,91.4638946958333,1.65
N204,1004007,link,,Box culvert,24.1279438,91.4640278,205.99999999999952
N204,1004008,link,,Pipe Culvert,24.1281104,91.4664167,358.00000000000057
N204,1004009,link,,Box Culvert,24.1295549,91.4682493,304.0000000000003
N204,1004010,link,,Box Culvert,24.131916,91.4701382,59.99999999999872
N204,1004011,link,,Km post missing,24.1322216,91.4705827,198.0000000000004
N204,1004012,link,,Box culvert,24.1326938,91.4723882,531.0000000000006
N204,1004013,bridge,A,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0
N204,1004014,link,,Bridge start,24.134787880826444,91.47704109256198,24.00000000000091
N204,1004015,link,,Bridge end,24.1349441,91.4773882,220.00000000000242
N204,1004016,link,,Pipe Culvert,24.1371663,91.4791382,166.99999999999804
N204,1004017,link,,Information missing,24.137833,91.4795549,125.35000000000096
N204,1004018,bridge,B,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,9.3
N204,1004019,link,,Box culvert,24.1387774,91.4803604,411.10000000000116
N204,1004020,bridge,A,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8
N204,1004021,link,,Bridge start,24.1420274,91.4829438,5.099999999998772
N204,1004022,link,,Bridge end,24.142083,91.4829716,217.6000000000009
N204,1004023,bridge,A,CHANDRI CULVERT,24.1441099924302,91.4833719864541,1.8
N204,1004024,link,,Bridge start,24.1441941,91.4833886,39.60000000000363
N204,1004025,link,,Bridge end,24.1446108,91.4833886,93.99999999999764
N204,1004026,link,,Km post missing,24.1453608,91.4838886,130.2500000000002
N204,1004027,bridge,D,KARAGANUT,24.1465048430246,91.4842855955555,13.5
N204,1004028,link,,Hobiganj 21 km,24.15053822098765,91.48568522222224,1000.0
N204,1004029,link,,Km post missing,24.1588889,91.488583,504.999999999999
N204,1004030,link,,Box culvert,24.162,91.4921663,165.0000000000027
N204,1004031,link,,Hobiganj 20 km,24.1629722,91.4932219,801.9999999999995
N204,1004032,link,,Box Culvert,24.1629722,91.4973886,198.0000000000004
N204,1004033,link,,Km post missing,24.1703882,91.4986941,177.8999999999975
N204,1004034,bridge,A,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,6.2
N204,1004035,link,,Box culvert,24.1721382,91.5000833,27.999999999998693
N204,1004036,link,,Box culvert,24.1722493,91.5003056,109.25000000000296
N204,1004037,bridge,A,CHANDPUR STEEL BEAM AND RCC SLAB,24.1728034680412,91.5013953175257,39.4
N204,1004038,link,,Bridge start,24.1730827,91.5019444,36.999999999999034
N204,1004039,link,,Bridge end,24.1732493,91.5022222,498.00000000000114
N204,1004040,link,,Km post missing,24.1727771,91.5067222,1000.0
N204,1004041,link,,Km post missing,24.1784716,91.5126389,59.99999999999872
N204,1004042,link,,Box culvert,24.1789438,91.5126667,341.99999999999875
N204,1004043,link,,Pipe Culvert,24.1814438,91.5127778,493.9999999999998
N204,1004044,link,,Pipe Culvert,24.1859997,91.5135,104.00000000000276
N204,1004045,link,,Km post missing,24.1873886,91.5135833,328.99999999999704
N204,1004046,link,,Box culvert,24.1895274,91.5157222,474.3800000000036
N204,1004047,bridge,A,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24
N204,1004048,link,,Box culvert,24.1933608,91.5182771,102.00000000000031
N204,1004049,link,,Km post missing,24.1942497,91.5196104,439.00000000000006
N204,1004050,link,,Z2008 to Natun Bazar,24.1982219,91.5200549,561.0
N204,1004051,link,,Km post missing,24.2023611,91.517666,460.49999999999966
N204,1004052,bridge,A,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0
N204,1004053,link,,Box culvert,24.2063889,91.5144444,450.00000000000284
N204,1004054,link,,Km post missing,24.2100833,91.5126667,763.8799999999968
N204,1004055,bridge,A,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24
N204,1004056,link,,Pipe Culvert,24.2174716,91.5098889,96.00000000000009
N204,1004057,link,,Hobiganj 14 km,24.219416,91.5091111,184.44999999999823
N204,1004058,bridge,A,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1
N204,1004059,link,,Box culvert,24.2211938,91.5084722,760.9999999999992
N204,1004060,link,,Box culvert,24.2274993,91.5060833,1.4399999999987756
N204,1004061,bridge,C,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12
N204,1004062,link,,Km post missing,24.227916,91.5059444,327.89999999999964
N204,1004063,bridge,C,NORPATI BOX CULVERT,24.2307384885057,91.5048860034482,24.2
N204,1004064,link,,Box culvert,24.2308049,91.5048611,247.12499999999693
N204,1004065,bridge,A,CRIKOTA,24.2327630148514,91.5041160782178,1.55
N204,1004066,link,,"Z2010, Murabandh- Dargasharif Road",24.2339441,91.5036667,248.0000000000011
N204,1004067,link,,Km post missing,24.236583,91.50275,1250.0
N204,1004068,link,,Hobiganj 11 km,24.2463886,91.4974997,540.2499999999968
N204,1004069,bridge,A,DURGAPUR,24.2498957785169,91.4938451476554,1.5
N204,1004070,link,,Bridge start,24.2523333,91.4913052,24.0750000000034
N204,1004071,bridge,A,DORGAPUR RCC GIDER BRIDGE,24.252372476923,91.4912738641025,17.8
N204,1004072,link,,Bridge end,24.2524722,91.4911941,66.0000000000025
N204,1004073,link,,Info missing,24.2529167,91.4906941,222.0000000000013
N204,1004074,link,,Box culvert,24.255,91.4885274,8.000000000002672
N204,1004075,link,,Km post missing,24.2596389,91.4841386,944.9999999999932
N204,1004076,link,,Box culvert,24.2615,91.482416,12.750000000004036
N204,1004077,bridge,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,4.5
N204,1004078,link,,Box culvert,24.2626944,91.4812216,536.0000000000014
N204,1004079,link,,Km post missing,24.2665556,91.4778604,27.000000000001023
N204,1004080,link,,Box culvert,24.2667493,91.4776938,10.849999999997806
N204,1004081,bridge,A,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3
N204,1004082,sourcesink,,SoSi13,24.2673882,91.4771382,1.0
N204,1004083,intersection,,,24.2673882,91.4771382,20.0
N207,1004084,sourcesink,,SoSi15,24.2948608,91.51025,1.0
N207,1004085,intersection,,,24.2948608,91.51025,20.0
N207,1004086,link,,Road start from N2 at Mirpur.,24.2948608,91.51025,226.0
N207,1004087,link,,Pipe culvert,24.2964163,91.5120833,231.0
N207,1004088,link,,Bridge Start,24.297583,91.5135278,2.854999999999941
N207,1004089,bridge,B,Mirpur Bridge,24.2975653090909,91.5136515090909,22.29
N207,1004090,link,,Bridge end,24.2975552,91.5137222,517.8549999999999
N207,1004091,link,,Km post missing,24.2967774,91.5188049,513.25
N207,1004092,bridge,A,Binagou Bridge,24.2958515333333,91.5238512,19.5
N207,1004093,link,,Bridge start,24.2958608,91.5238049,6.250000000000089
N207,1004094,link,,Bridge end,24.295833,91.5239438,461.00000000000006
N207,1004095,link,,Km post missing,24.2951108,91.528416,867.62
N207,1004096,bridge,B,Natun Bazar Bridge,24.2936824758118,91.5369584564389,30.25
N207,1004097,link,,Bridge start,24.2936663,91.5370552,25.619999999999976
N207,1004098,link,,Bridge end,24.2936386,91.5372497,66.00000000000028
N207,1004099,link,,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,5.749999999999478
N207,1004100,bridge,C,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5
N207,1004101,link,,Km post missing,24.2934441,91.5380552,838.8
N207,1004102,bridge,B,Karangi Bridge,24.2929746358053,91.5463403184241,38.25
N207,1004103,link,,Bridge start,24.2929719,91.5463886,20.79999999999993
N207,1004104,link,,Bridge end,24.2929441,91.5467497,101.99999999999987
N207,1004105,link,,Km post missing,24.2927497,91.5479163,911.5000000000002
N207,1004106,bridge,A,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0
N207,1004107,link,,Km post missing,24.2908608,91.5575833,1000.0
N207,1004108,link,,Km post missing,24.2909719,91.5663889,599.9999999999997
N207,1004109,link,,Pipe culvert,24.2895274,91.5713049,385.0000000000007
N207,1004110,bridge,A,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,6.0
N207,1004111,link,,Km post missing,24.2916663,91.5747771,1000.0
N207,1004112,link,,Km post missing,24.2941108,91.5837497,131.99999999999966
N207,1004113,link,,Box Culvert,24.2949441,91.5846663,23.64999999999995
N207,1004114,bridge,C,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,18.7
N207,1004115,bridge,A,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,3.0
N207,1004116,link,,Box Culvert,24.2944441,91.5901663,185.99999999999994
N207,1004117,link,,Km post missing,24.2944163,91.592083,74.99999999999929
N207,1004118,link,,Box Culvert,24.2944719,91.592833,192.00000000000017
N207,1004119,link,,Box Culvert,24.2949719,91.5945274,160.00000000000014
N207,1004120,link,,Box Culvert,24.2961108,91.5975274,573.0000000000005
N207,1004121,link,,Km post missing,24.2964441,91.6011944,211.00000000000028
N207,1004122,link,,Box Culvert,24.2957774,91.6028889,788.9999999999997
N207,1004123,link,,Km post missing,24.2920552,91.6091389,1000.0
N207,1004124,link,,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,480.00000000000045
N207,1004125,link,,Box Culvert,24.2932774,91.6223882,369.9999999999992
N207,1004126,link,,Srimongal 12 km,24.2947774,91.6238327,1000.0
N207,1004127,link,,Srimongal 11 km,24.2979719,91.632416,270.7499999999996
N207,1004128,bridge,A,Sataoan box culvert,24.2984179472289,91.6346008481927,2.5
N207,1004129,link,,Box Culvert,24.299333,91.639083,169.99999999999994
N207,1004130,link,,Srimongal  10 km,24.3000556,91.6418886,915.0000000000009
N207,1004131,link,,Srimongal 9 km,24.30025,91.6508611,939.9999999999977
N207,1004132,link,,Srimongal 8km,24.3007778,91.6600556,470.0000000000024
N207,1004133,link,,Box Culvert,24.3016389,91.6646111,495.000000000001
N207,1004134,link,,Box Culvert,24.3025556,91.6693882,31.249999999996447
N207,1004135,bridge,A,MOTIGAMJ BOX CULVERT,24.3026297718918,91.6697533697297,13.5
N207,1004136,link,,Srimongal 7 km,24.3029167,91.671166,309.000000000001
N207,1004137,link,,Bridge start,24.3035,91.6740827,25.29999999999788
N207,1004138,bridge,A,LAYER KAL BRIDGE,24.3035721561258,91.6744709821192,23.8
N207,1004139,link,,Bridge end,24.3035556,91.6743882,579.3000000000035
N207,1004140,link,,Box Culvert,24.3046667,91.6799438,9.99999999999801
N207,1004141,link,,Srimongal 6 km,24.3047778,91.6802771,4.2500000000025295
N207,1004142,bridge,A,Mofigauj box culvert,24.3047870583333,91.6803233958333,1.5
N207,1004143,link,,Bridge start,24.305,91.6813882,7.849999999997692
N207,1004144,bridge,A,Motiganj Bridge,24.305,91.6816877543478,46.3
N207,1004145,link,,Bridge end,24.305,91.6818327,855.8500000000003
N207,1004146,link,,Srimongal 5 km,24.3030278,91.6901663,48.00000000000182
N207,1004147,link,,Box Culvert,24.3029167,91.690583,26.399999999995316
N207,1004148,bridge,B,BILASHER PARA BOX CULVERT,24.3028246239875,91.6909447221183,23.2
N207,1004149,link,,Box Culvert,24.3021389,91.6936386,30.999999999998806
N207,1004150,bridge,A,AMANATUR BOX CULVERT,24.3021267627145,91.694037302028,18.0
N207,1004151,link,,Srimongal 4 km,24.3019444,91.7000278,535.9999999999978
N207,1004152,link,,Box Culvert,24.3018611,91.7052222,458.99999999999966
N207,1004153,link,,Srimongal 3 km,24.3016944,91.7096944,920.9999999999993
N207,1004154,link,,Bridge start,24.3025556,91.7185271,12.000000000000455
N207,1004155,link,,Bridge end,24.3025833,91.7186104,9.325000000000472
N207,1004156,bridge,A,Sreemangal Basti Bridge,24.3026894492537,91.718743080597,13.35
N207,1004157,link,,Srimongal 2 km,24.3030278,91.719166,969.0000000000011
N207,1004158,link,,Box Culvert,24.3084167,91.7265827,12.55000000000095
N207,1004159,bridge,A,SIRMONGAL BOX CULVERT,24.308473604878,91.7268245585365,16.9
N207,1004160,link,,Srimongal 1 km,24.3085278,91.7270549,463.99999999999864
N207,1004161,link,,"Z2003 ,Khulna -Srimongal road",24.3095556,91.7313882,536.0000000000014
N207,1004162,link,,Sylhet 81 km,24.3138611,91.7333886,106.99999999999932
N207,1004163,link,,Box culvert,24.3146944,91.7338052,14.500000000001734
N207,1004164,bridge,A,NEAR SHRIMANGAL THANA,24.3148273859154,91.7338615380281,3.0
N207,1004165,link,,Box Culvert,24.3170549,91.7348052,4.400000000000404
N207,1004166,bridge,B,2 NUMBER POLE,24.317132956962,91.7348273544303,9.2
N207,1004167,bridge,B,3 NUMBER POLE,24.3191274752293,91.7353931871559,4.5
N207,1004168,link,,Box Culvert,24.3191104,91.7353886,213.750000000001
N207,1004169,bridge,B,4 NUMBER POLE,24.3210013603896,91.7358977987012,6.0
N207,1004170,link,,Box Culvert,24.3209716,91.7358886,147.9999999999997
N207,1004171,link,,Sylhet 80 km,24.3224993,91.7363608,131.00000000000023
N207,1004172,link,,Box Culvert,24.3236104,91.7365552,4.5000000000001705
N207,1004173,bridge,A,ZOINAG SARA CULVET,24.3237326034722,91.7365835572916,19.0
N207,1004174,link,,Box Culvert,24.3286382,91.7377219,10.500000000000398
N207,1004175,bridge,B,6-NUMSER POLE BOX CULVERT,24.3287690327645,91.7377560313993,9.0
N207,1004176,link,,Sylhet 79 km,24.3311938,91.7383886,41.00000000000037
N207,1004177,link,,Box Culvert,24.3315271,91.7384997,3.999999999997783
N207,1004178,bridge,B,ESUPPUR CULVERT,24.3315848247838,91.7385249161383,6.0
N207,1004179,link,,Box Culvert,24.3343886,91.7397497,484.1000000000015
N207,1004180,bridge,A,Nowgaon Bridge,24.3385789807615,91.7409547549098,15.8
N207,1004181,link,,Bridge start,24.3386386,91.7409719,17.10000000000278
N207,1004182,link,,Bridge end,24.3387497,91.7410274,99.99999999999787
N207,1004183,link,,Sylhet 78 km,24.3397219,91.741333,253.0000000000001
N207,1004184,bridge,A,NOWGAON -2 CULVERT,24.3416805704545,91.7425135340909,4.0
N207,1004185,link,,Box Culvert,24.3417497,91.7425552,385.7500000000016
N207,1004186,bridge,A,RAZAPUR CULVERT,24.3448097331658,91.744450843216,4.5
N207,1004187,link,,Box Culvert,24.3448886,91.7444997,343.0
N207,1004188,link,,Sylhet 77 km,24.3478608,91.7457219,364.0000000000008
N207,1004189,link,,Box Culvert,24.3509444,91.7469163,0.2500000000011937
N207,1004190,bridge,A,KALIR BAZAR CULVERT,24.3509527982558,91.7469190459302,1.5
N207,1004191,bridge,A,KAKIA BAZAR BOX CULVERT,24.3523805017441,91.7473858540697,4.5
N207,1004192,link,,Box Culvert,24.3523889,91.7473886,297.7500000000006
N207,1004193,link,,Box Culvert,24.355,91.7480552,160.00000000000014
N207,1004194,link,,Sylhet 76 km,24.3564167,91.7483608,50.00000000000071
N207,1004195,bridge,C,SHIRAZ NAGAR,24.3566285795454,91.7484165704545,6.0
N207,1004196,link,,Box Culvert,24.3569444,91.7484997,281.8000000000005
N207,1004197,bridge,A,LAMWA CULVERT,24.3566587376623,91.7492528948052,12.4
N207,1004198,link,,Box Culvert,24.3566389,91.7493052,504.0999999999975
N207,1004199,bridge,C,KASIM PUR,24.3645064696428,91.7496340589285,11.8
N207,1004200,link,,Box Culvert,24.364861281607144,91.74964888982144,27.000000000001023
N207,1004201,link,,Sylhet 75 km,24.3652778,91.7496663,550.0000000000007
N207,1004202,link,,Box Culvert,24.3702493,91.7498608,419.9999999999982
N207,1004203,link,,Sylhet 74 km,24.3739716,91.7500556,553.6500000000046
N207,1004204,bridge,D,UTTOR KALAPUR,24.3789127764705,91.7506045882352,12.7
N207,1004205,link,,Box Culvert,24.3792216,91.7506389,223.39999999999804
N207,1004206,bridge,B,BAYULPUR CULVERT,24.3811687153846,91.7510715923077,3.2
N207,1004207,link,,Box Culvert,24.3814716,91.7511389,119.99999999999744
N207,1004208,link,,Sylhet 73 km,24.3824716,91.7513889,79.00000000000063
N207,1004209,bridge,A,BAGALPUR MASDI CULVERT,24.3831426174418,91.7516449275193,6.0
N207,1004210,link,,Box Culvert,24.383576323837207,91.75181040872091,315.7500000000084
N207,1004211,bridge,A,HAMID NAGOR CULVERT,24.3861785622093,91.7528032959302,4.5
N207,1004212,link,,Box Culvert,24.3866941,91.753,484.00000000000176
N207,1004213,link,,Sylhet 72 km,24.3909997,91.7539167,186.9999999999976
N207,1004214,bridge,A,BHAIRAB GONG CULVERT,24.392633247619,91.7541470373015,6.0
N207,1004215,link,,Box Culvert,24.3931663,91.7542222,838.0000000000009
N207,1004216,link,,Sylhet 71 km,24.4007778,91.75475,687.3000000000004
N207,1004217,bridge,B,SHUHAPUR CULVERT,24.4069581228346,91.7547247538057,9.4
N207,1004218,link,,Box Culvert,24.4075833,91.7547222,238.00000000000665
N207,1004219,link,,Sylhet 70 km,24.4098056,91.7550278,233.64999999999725
N207,1004220,bridge,C,GIYASPUR BOX CULVERT,24.4118841371428,91.7554992199999,18.7
N207,1004221,link,,Box Culvert,24.4125,91.7556389,685.0000000000023
N207,1004222,link,,Sylhet 69 km,24.4184993,91.7573056,87.99999999999386
N207,1004223,link,,Box Culvert,24.4192216,91.7575,248.00000000000466
N207,1004224,bridge,C,CODUPUR BOX CULVERT,24.4213619662614,91.7581146066869,6.0
N207,1004225,link,,Box Culvert,24.4220271,91.7583056,373.899999999999
N207,1004226,bridge,A,CODUPUR BOX CULVERT,24.4253464277419,91.7587345690322,8.2
N207,1004227,link,,Box Culvert,24.4261104,91.7588333,147.99999999999613
N207,1004228,link,,Sylhet 68 km,24.4276104,91.759,556.0000000000045
N207,1004229,bridge,B,NETOR SOR BOX CULVERT,24.4324327298136,91.7599885793478,6.0
N207,1004230,link,,Box Culvert,24.433166,91.7601389,146.89999999999515
N207,1004231,bridge,B,Mokam Bazar Box Culvert,24.4344581768,91.7606149136,12.2
N207,1004232,link,,Box Culvert,24.4352774,91.7609167,105.99999999999454
N207,1004233,link,,Sylhet 67 km,24.4361941,91.7612222,138.7500000000088
N207,1004234,bridge,A,GOMRA CULVERT,24.4373992282051,91.7616406807692,4.5
N207,1004235,link,,Box Culvert,24.4381941,91.7619167,448.750000000004
N207,1004236,bridge,A,GOMRA CULVERT,24.4420875409506,91.761389928702,4.5
N207,1004237,link,,Box Culvert,24.4429163,91.7612778,218.9999999999941
N207,1004238,link,,Sylhet 66 km,24.4450274,91.7614167,234.25000000000296
N207,1004239,bridge,A,pOLISHHIW RD,24.4470836140672,91.761556406422,1.5
N207,1004240,link,,Box Culvert,24.4478886,91.7616111,161.82499999999322
N207,1004241,bridge,D,GOMRA BOX CULVERT,24.449320990909,91.7617664030303,4.35
